Sno,Weight
223,0.043232784
224,0.06365703
225,0.041888434
226,0.039159942
227,0.059716646
228,0.011857948
229,-0.0030521294
230,0.018689835
231,0.007693548
232,-0.0012999062
233,-0.016200881
234,0.012188075
235,-0.0009873529
236,0.044209585
237,0.033200525
238,0.04542805
239,0.06229532
240,0.04793844
241,0.026437387
242,0.038614716
243,0.045170758
244,0.0021831368
245,-5.31096e-05
246,0.0067632413
247,0.013177524
248,0.05098126
249,0.04825523
250,0.042307302
251,0.04828481
252,0.012375778
253,-0.007305393
254,-0.0046459995
255,0.004455816
256,0.045132924
257,0.057867218
258,0.04864868
259,0.036076427
260,0.038919456
261,-0.026671791
262,-0.07645304
263,0.0902447
264,0.0052783787
265,-0.007242689
266,-0.0019449566
267,0.014741625
268,0.0009391724
269,0.0013305708
270,0.007059185
271,0.005398789
272,0.005593552
273,0.0031357268
274,-0.00823399
275,0.0066385656
276,-0.005419994
277,-0.0008808763
278,-0.0018344013
279,0.008858688
280,0.060010567
281,0.031228622
282,0.054028273
283,0.035400372
284,-0.008640913
285,-0.0047814297
286,0.009263605
287,0.011201177
288,0.052695256
289,0.040388253
290,0.04607873
291,0.019671874
292,0.0011151312
293,0.0076204627
294,-0.017872514
295,-0.0051707774
296,0.037990283
297,0.032637265
298,0.050323218
299,0.029898832
300,-0.0100623565
301,-0.027797405
302,0.028598892
303,0.017729433
304,0.0017702295
305,-0.0049956893
306,0.009491516
307,0.0017554387
308,0.052904956
309,0.033036996
310,0.038982123
311,0.0644096
312,-0.0057015577
313,0.00025009573
314,0.0007087949
315,0.014016298
316,0.0017859852
317,-0.0096386345
318,0.005217392
319,-0.007567453
320,0.04499308
321,0.06815244
322,0.053327076
323,0.04762934
324,-0.08319096
325,0.10709923
326,0.08450283
327,-0.07345507
328,0.0045427107
329,-0.00920095
330,-0.009690397
331,0.015574848
332,0.055165835
333,0.034304276
334,0.06330369
335,0.042511314
336,0.045512673
337,0.048337765
338,0.057394974
339,0.037487946
340,0.0048629865
341,0.006991896
342,0.008163432
343,0.013478177
344,0.053853635
345,0.040357318
346,0.04484707
347,0.028679011
348,0.05051695
349,-0.021388324
350,-0.069166034
351,0.06483476
352,0.06406211
353,0.07077065
354,0.054372005
355,0.049118236
356,-0.009286223
357,0.009638924
358,0.004496714
359,-0.012843277
360,0.037893716
361,0.055779636
362,0.040964752
363,0.062149487
364,0.04723783
365,0.03854619
366,0.019470653
367,0.06708097
368,-0.0115095135
369,0.009595807
370,0.0034556356
371,0.009773256
372,0.0063334317
373,0.00066626107
374,0.009862679
375,-0.017210046
376,0.042216286
377,0.0513907
378,0.059977517
379,0.054794174
380,0.041016247
381,0.036506526
382,0.035278335
383,0.028696908
384,0.0016328916
385,0.101487026
386,-0.024131678
387,-0.03682968
388,0.000887293
389,-0.0117984405
390,0.00526006
391,-0.015510215
392,-0.0050264117
393,0.01564815
394,-0.008035069
395,0.013081816
396,0.038487144
397,0.03549246
398,0.0505457
399,0.034440197
400,0.06449259
401,-0.048038926
402,-0.03430324
403,0.07920847
404,-0.00414943
405,0.0553516
406,0.03743284
407,0.032728728
408,-0.061202224
409,0.07162739
410,0.08113741
411,-0.09782606
412,0.03507524
413,0.04378083
414,0.054964624
415,0.046571814
416,0.047016475
417,0.05498262
418,0.03867622
419,0.021279395
420,-0.0041517806
421,-0.010183672
422,-0.0022054352
423,0.01793752
424,0.040838946
425,0.05961453
426,0.059746094
427,0.05250124
428,-0.057402823
429,0.09521525
430,0.04991812
431,-0.07919969
432,-0.028390365
433,0.08333639
434,0.03749582
435,-0.08770393
436,0.024658747
437,0.06199865
438,0.021013882
439,0.031076761
440,-0.017275885
441,0.023221767
442,0.05547147
443,-0.056027584
444,0.049711328
445,0.047747813
446,0.045362875
447,0.05562913
448,0.049116436
449,0.048794612
450,0.06710596
451,0.029947145
452,-0.01360456
453,0.011099934
454,-0.009287694
455,-0.008296175
456,0.0020195292
457,-0.06844539
458,0.0072428314
459,0.041299023
460,0.04224335
461,0.039689228
462,0.04296095
463,0.037482537
464,0.046102114
465,0.028800951
466,0.04692923
467,0.053915493
468,0.031498875
469,0.05707286
470,0.07008601
471,0.04240255
472,0.057784025
473,0.040522207
474,0.050639085
475,0.04102867
476,0.041702192
477,0.053022165
478,0.044965964
479,0.06629013
480,0.025206862
481,0.006687763
482,0.0279263
483,0.04670911
484,0.04361096
485,0.06495646
486,0.058341503
487,0.06607303
488,0.04752906
489,0.027631398
490,0.058025252
491,0.044840362
492,0.004954357
493,0.031693686
494,-0.004918332
495,-0.023565646
496,0.024486503
497,0.05746845
498,0.03678776
499,0.03519746
500,-0.03102216
501,-0.04369108
502,0.07712454
503,0.041622084
504,-0.0037088585
505,0.00042037386
506,-0.0015003377
507,0.02277719
508,-0.015090432
509,0.062016048
510,0.03087785
511,0.028980007
512,0.0013169734
513,0.00324635
514,0.007233075
515,0.007184871
516,0.03644615
517,0.06490118
518,0.03806635
519,0.06790826
520,0.04085577
521,0.06264058
522,0.055838827
523,0.042024326
524,0.049182057
525,0.05622009
526,0.05483224
527,0.056447327
528,0.012273598
529,0.029783187
530,0.048076175
531,0.012836305
532,0.0054373187
533,0.012139047
534,0.0022729994
535,-0.004732321
536,0.020673376
537,0.048595626
538,0.032635625
539,0.04171645
540,0.04358389
541,0.056467704
542,0.049443554
543,0.036084056
544,0.05658777
545,0.043996003
546,0.04392449
547,0.04024457
548,0.047615934
549,0.045642294
550,0.05360543
551,0.048281427
552,0.015182953
553,-0.008386078
554,-0.00903863
555,-0.009712508
556,0.047176998
557,0.06697395
558,0.048511475
559,0.04772381
560,-0.003171653
561,0.005318828
562,0.0020838785
563,-0.008305115
564,-0.05265457
565,-0.045832768
566,-0.04910127
567,-0.039935026
568,-0.019128216
569,0.06585258
570,-0.06498167
571,0.062074848
572,0.05331964
573,-0.01804698
574,-0.07038675
575,0.059755392
576,0.04540498
577,0.04344733
578,0.040501192
579,0.0649582
580,0.025096001
581,-0.0666604
582,-0.077500485
583,0.11751646
584,0.0089007905
585,-0.0035860927
586,-0.004294113
587,0.0022140339
588,0.016324028
589,-0.006608993
590,-0.007327082
591,0.0053965636
592,0.029969031
593,0.04474456
594,0.03028325
595,0.06308423
596,-0.0066501833
597,0.10119129
598,-0.00255803
599,-0.05022085
600,-0.011055762
601,-0.010061564
602,0.014896638
603,0.015393296
604,0.03299273
605,0.05840404
606,0.046358325
607,0.04440617
608,0.0068668
609,-0.008636642
610,0.0035177427
611,-0.0048646415
612,-0.044934537
613,0.07078178
614,0.02538717
615,0.04129379
616,-0.020754797
617,-0.012545731
618,-0.033226576
619,0.100766905
620,0.043541707
621,0.051556576
622,0.057513885
623,0.075702734
624,0.031410564
625,0.030250456
626,0.03259101
627,0.016829714
628,-0.00945297
629,-0.00020284703
630,0.016098056
631,-0.00088043144
632,0.0011493929
633,0.0063911253
634,0.008928699
635,-0.010569599
636,0.013544429
637,0.007983602
638,0.009650634
639,0.00020419777
640,-0.010975351
641,-0.0076057436
642,-0.006042231
643,-0.014461654
644,0.03641329
645,0.063931726
646,0.06348573
647,0.03715965
648,-0.009221051
649,-0.0015715759
650,0.01260899
651,-0.0010685257
652,0.037014615
653,0.052627567
654,0.049923506
655,0.048419446
656,-0.0069303806
657,-0.053818848
658,0.017606266
659,0.038270343
660,0.043764584
661,0.045667183
662,0.058531083
663,0.055172287
664,-0.0015017581
665,0.0018294323
666,-0.003918772
667,0.010401768
668,0.06352501
669,0.057208154
670,0.04675313
671,0.033906937
672,-0.0017246171
673,0.018513402
674,0.0009955548
675,-0.003478301
676,-0.0023424416
677,0.0014101655
678,-0.012312819
679,0.018066058
680,0.00183677
681,-0.0032646642
682,-0.009509531
683,-0.0050595375
684,0.040004417
685,0.05966895
686,0.055347394
687,0.054310054
688,-0.011014554
689,0.00804125
690,-0.012125636
691,-0.00017828518
692,0.040437628
693,0.019906241
694,0.041268617
695,0.057924967
696,0.01212663
697,-0.0037076536
698,-0.005655356
699,0.006303712
700,-0.0031050511
701,0.00157194
702,0.006730804
703,-0.009657984
704,0.05467679
705,0.056702763
706,0.063541465
707,0.050504576
708,0.052824743
709,0.063861415
710,0.06688016
711,0.053783752
712,-0.013277212
713,-0.01449714
714,-0.009378633
715,-0.0062552835
716,0.06340423
717,0.051209535
718,0.029134352
719,0.069604985
720,0.022139303
721,0.0025693923
722,-0.00956353
723,0.0052855806
724,0.034857303
725,0.040448014
726,0.044625126
727,0.036941722
728,0.004454753
729,-0.005745473
730,-0.005081831
731,0.0032365103
732,0.06398073
733,0.049985364
734,0.05104955
735,0.05234614
736,0.002365742
737,0.00067183253
738,0.0055606426
739,-0.0018286491
740,0.00792417
741,-0.0095621385
742,-0.0013966411
743,0.0024862043
744,-0.105243094
745,0.11097972
746,0.05426656
747,-0.005845108
748,0.011561961
749,-0.0012326722
750,0.0029213657
751,0.0002506598
752,0.039870948
753,0.026215492
754,0.033343032
755,0.0529299
756,0.03950231
757,0.021822363
758,0.042073853
759,0.043130603
760,0.007773429
761,0.014573479
762,-0.007247623
763,-0.024784328
764,0.040073406
765,0.023200817
766,0.031650793
767,0.0424099
768,0.007492883
769,-0.012986343
770,-0.0007990728
771,0.010013326
772,-0.03925123
773,0.02214676
774,-0.028801793
775,0.0397912
776,0.056764804
777,0.032116387
778,0.05356598
779,0.06600933
780,0.0033002424
781,0.0043784683
782,-0.011727667
783,-0.0152329495
784,0.036238555
785,0.052633964
786,0.041239075
787,0.028660683
788,0.013129862
789,0.005533174
790,0.01300993
791,-0.00471625
792,0.052413024
793,0.06094234
794,0.044545587
795,0.063433774
796,-0.0026270854
797,-0.004664277
798,-0.001581446
799,0.009981461
800,0.009769609
801,-0.009970359
802,0.005508451
803,0.002971525
804,-0.008315787
805,0.005078384
806,0.0054519344
807,-0.006934039
808,-0.0018186948
809,0.0036687301
810,-0.0042524897
811,0.002622253
812,-0.0034058779
813,-0.0020020127
814,0.009249746
815,0.0017675679
816,-0.0064197495
817,0.0035604737
818,-0.00022585306
819,-0.007149385
820,-0.0010107415
821,0.005112289
822,0.013113413
823,-0.01595668
824,0.04021136
825,0.037705578
826,0.040104426
827,-0.06141039
828,-0.004461225
829,-0.017667623
830,-0.0106960945
831,0.0014044446
832,-0.04104847
833,0.10783299
834,0.063914284
835,-0.0629463
836,0.0027881756
837,0.0006757081
838,-0.002441268
839,0.009960951
840,0.027650502
841,0.06356846
842,0.051029213
843,0.05260445
844,0.061154928
845,0.04889145
846,0.047171343
847,0.0561042
848,-0.0001975808
849,0.010710952
850,-0.0067616184
851,-0.0034603477
852,0.04740331
853,0.037809297
854,0.035410106
855,0.04797079
856,0.042037234
857,0.026612878
858,0.029886032
859,0.049015164
860,0.01894558
861,0.054579936
862,0.015827904
863,0.047680974
864,0.03340674
865,0.05906201
866,0.04105653
867,0.051076468
868,0.0065651406
869,-0.0077778515
870,0.008104416
871,0.004609676
872,0.0714802
873,0.05531352
874,0.04217239
875,0.04945943
876,0.037417747
877,0.014790408
878,0.03358698
879,0.054596417
880,0.034679446
881,0.026590379
882,0.03356042
883,0.023035713
884,0.04255393
885,0.06414944
886,0.047326013
887,0.0674234
888,-0.0014627669
889,-0.0070528192
890,0.012184795
891,-0.0071992767
892,0.01615333
893,-0.0031039165
894,0.002954919
895,-0.008678234
896,0.050825085
897,0.05624324
898,0.04600787
899,0.06179912
900,0.05387458
901,0.040067285
902,0.038138233
903,0.053430382
904,-0.009470391
905,0.016913425
906,-0.0042629372
907,0.009617224
908,-0.0029272935
909,-0.012240326
910,-0.007806629
911,-0.014894722
912,0.05002195
913,0.051742177
914,0.040960927
915,0.055290326
916,0.02961029
917,0.028517598
918,0.04401015
919,0.028726006
920,-0.011171559
921,-0.008697312
922,-0.011427321
923,-0.0006291395
924,-0.008703665
925,0.0049747205
926,0.014127004
927,-0.0060258717
928,-0.05953747
929,-0.03498178
930,-0.056634404
931,-0.06467746
932,0.004585305
933,0.0028818299
934,0.0008853796
935,-0.0006622961
936,-0.0056492123
937,-0.0026211361
938,0.014960305
939,-0.0018884079
940,0.04513255
941,0.034500618
942,0.041817304
943,0.050169237
944,0.06590543
945,0.0551805
946,0.034856133
947,0.050292697
948,-0.013746015
949,0.00014759891
950,0.007934493
951,0.0049567623
952,0.013936762
953,-0.0845957
954,0.0141875455
955,0.081624754
956,-0.05158927
957,0.11439012
958,-0.0033732948
959,-0.022170214
960,0.042348385
961,0.025117233
962,0.008607233
963,0.055982593
964,0.031108914
965,0.03735842
966,0.07054843
967,0.040644478
968,0.04507493
969,0.04224667
970,0.05898539
971,0.048263248
972,-0.018347915
973,0.017115006
974,-0.009866607
975,0.010593277
976,-0.006706772
977,0.015745776
978,-0.006912992
979,-0.0026782625
980,0.059444934
981,0.040842757
982,0.042922817
983,0.07434872
984,-0.0039715916
985,0.004998999
986,-0.008553789
987,0.010535196
988,0.0016197369
989,0.0024951147
990,-0.01147785
991,0.0070321853
992,0.00717214
993,0.00022713056
994,-0.0027034383
995,-8.118601e-05
996,0.055067338
997,0.040947
998,0.023671664
999,0.06358761
1000,0.05431532
1001,0.049573615
1002,0.045191225
1003,0.05350491
1004,-1.6647158e-05
1005,-0.015859311
1006,-0.0001516387
1007,-0.012337651
1008,-0.00971622
1009,-0.005632086
1010,-0.011256472
1011,-0.010175418
1012,0.009218001
1013,0.0024714093
1014,-0.0038992935
1015,-0.0072020395
1016,-0.002587096
1017,0.0023768328
1018,-0.0016228042
1019,0.004183288
1020,0.052318715
1021,0.054151874
1022,0.056920364
1023,0.06352856
