Sno,Weight
217,0.025635645
218,-0.002873702
219,0.03166059
220,-0.00050904753
221,-0.00027275563
222,-0.006474372
223,0.014205431
224,0.013367778
225,-0.03997446
226,0.014722215
227,-0.03294893
228,-0.061050862
229,0.023032458
230,0.035104048
231,0.04955746
232,-0.012734758
233,0.038782485
234,0.04761705
235,-0.053457744
236,0.051065985
237,0.040922552
238,-0.03614408
239,0.04547276
240,0.012164921
241,0.03298634
242,0.016549816
243,0.00034306312
244,0.015887517
245,0.028638478
246,-0.05893403
247,-0.019106783
248,-0.04741419
249,0.04023275
250,0.035542
251,0.012714547
252,0.026071925
253,0.0296497
254,0.03011256
255,0.046252403
256,0.009333313
257,-0.045017794
258,0.024044905
259,0.0405401
260,0.04408553
261,0.017275244
262,0.005472527
263,-0.07152066
264,0.0143307345
265,0.01021191
266,0.013091342
267,-0.063190795
268,0.035132986
269,0.036307927
270,0.053791445
271,0.037022557
272,0.06001777
273,0.032972775
274,0.05454258
275,0.019011082
276,-0.06539014
277,0.032188762
278,0.0019926948
279,0.04091511
280,0.033847302
281,0.020093372
282,0.04818578
283,0.030016106
284,0.037183125
285,0.04334293
286,-0.09411998
287,0.029140411
288,0.024162864
289,-0.0030375798
290,0.06544667
291,0.04055505
292,-0.0777204
293,-0.08777445
294,0.027068853
295,-0.052975368
296,-0.08871246
297,0.026163308
298,0.040459156
299,0.055821203
300,0.041496232
301,0.054058205
302,0.019703805
303,0.024529122
304,0.04578043
305,-0.03939108
306,-0.0286136
307,0.017031945
308,0.03905051
309,0.024941843
310,0.01922383
311,0.03429597
312,0.05448936
313,-0.071020745
314,0.05027749
315,-0.009270882
316,0.0028707033
317,0.048641175
318,-0.06329069
319,0.029304609
320,0.018803934
321,0.038898475
322,0.048722837
323,0.039844796
324,0.016707072
325,0.036027536
326,0.021092465
327,0.03227672
328,-0.06940963
329,0.02385804
330,0.03450625
331,0.038551796
332,-0.006739412
333,-0.006789322
334,-0.07031931
335,0.027904317
336,0.038808234
337,0.03585998
338,0.02117949
339,0.027368048
340,0.03753305
341,0.0321882
342,0.026513718
343,0.030939458
344,0.021295842
345,-0.0009022913
346,0.012755769
347,0.04410823
348,0.008304824
349,0.023019059
350,-0.016018664
351,0.033799134
352,0.028075576
353,0.07722258
354,0.014752363
355,0.05209981
356,0.022985533
357,0.023904495
358,0.031241495
359,-0.06315742
360,-0.016001131
361,0.031550676
362,-0.003454238
363,-0.05245603
364,0.051197838
365,0.03254664
366,0.01539797
367,-0.054589752
368,0.020703489
369,0.028319532
370,0.017220067
371,0.0152507
372,0.04152041
373,0.028429316
374,0.048433043
375,0.065901175
376,0.049182665
377,0.042281948
378,0.035131775
379,0.02391163
380,0.022953475
381,0.013156027
382,0.024569355
383,0.024930097
384,-0.03620318
385,0.031245543
386,0.0358555
387,-0.0034865425
388,0.020623105
389,0.02488223
390,-0.0005331774
391,-0.071374565
392,0.024683835
393,0.008280843
394,0.014027964
395,-0.06320303
396,0.025097374
397,-0.0022610084
398,0.003443607
399,0.023873234
400,0.036190964
401,0.030757234
402,0.002488735
403,0.0338436
404,-0.03677718
405,-0.027658911
406,0.047495462
407,0.015276337
408,0.009197003
409,0.00507107
410,0.0195879
411,-0.08151064
412,0.019162567
413,0.038572516
414,-0.09518888
415,0.049084373
416,0.0203144
417,-0.025666533
418,0.036927827
419,-0.064263836
420,-0.07760203
421,0.075704455
422,0.01271155
423,0.06571683
424,0.08035823
425,0.0012301499
426,0.016236527
427,0.046226494
428,-0.049796972
429,0.035738233
430,0.01969822
431,-0.010598728
432,0.013344162
433,-0.04032492
434,0.06751459
435,-0.028517349
436,-0.022280332
437,0.045977466
438,0.0112485355
439,0.0062780334
440,0.035111766
441,-0.070110485
442,0.010238978
443,-0.010203615
444,-0.00559957
445,-0.000860892
446,-0.06273223
447,0.017995682
448,0.01804689
449,0.023675824
450,0.020965192
451,0.003179638
452,-0.019913537
453,-0.016929068
454,-0.050604165
455,0.013273033
456,0.06243169
457,0.023102256
458,-0.0039799404
459,0.037663177
460,-0.008565549
461,-0.012309798
462,-0.073165976
463,0.00621465
464,0.040798284
465,0.03117449
466,0.017272796
467,0.015187008
468,-0.00068578735
469,0.0050271014
470,0.01616382
471,0.018077137
472,0.0083008455
473,0.014728344
474,0.0035208866
475,0.0054543326
476,0.0004093036
477,0.009250659
478,-0.0017083405
479,0.018588996
480,-0.019873455
481,-0.04282284
482,0.004215163
483,0.03206342
484,0.008115862
485,-0.009092325
486,0.016997304
487,0.04935509
488,-0.01451124
489,0.007692269
490,0.025925795
491,0.06925424
492,-0.06718593
493,0.010810927
494,0.004612243
495,0.04554419
496,-0.0016554439
497,0.023803169
498,-0.035488315
499,-0.0025018512
500,-0.056174334
501,-0.029951904
502,0.03589845
503,0.04702713
504,0.02878814
505,0.02718636
506,0.030810943
507,0.0152288005
508,0.020456498
509,0.023589322
510,0.03970896
511,0.028160462
512,-0.037214488
513,-0.037321784
514,0.025353998
515,-0.037727397
516,0.025158005
517,0.0019718169
518,0.05572617
519,0.05341193
520,0.014027302
521,-0.02369524
522,-0.014409901
523,-0.06322432
524,-0.016723987
525,-0.02017733
526,-0.0050115343
527,-0.017540352
528,-0.05551807
529,0.027368793
530,-0.053678863
531,0.0035404004
532,-0.06511778
533,-0.0011725768
534,0.029209891
535,-0.03597247
536,-0.00435752
537,-0.0432587
538,0.013852711
539,-0.0046453765
540,0.02478664
541,0.027380697
542,-0.09459106
543,0.055145256
544,0.03835614
545,-0.025812585
546,-0.042763464
547,-0.064744376
548,0.040386338
549,-0.08725409
550,-0.029519299
551,0.04340791
552,0.14311479
553,-0.0030998294
554,0.019608911
555,-0.04166733
556,0.032423437
557,-0.031615898
558,0.0036142762
559,-0.010181657
560,0.0025694955
561,-0.04466225
562,-0.027870134
563,-0.028757386
564,0.030654345
565,-0.020315498
566,-0.028417708
567,-0.03450538
568,0.020271912
569,-0.004039008
570,-0.011555178
571,-0.029286334
572,-0.022487039
573,0.022928206
574,0.049146753
575,-0.035579775
576,0.05412408
577,-0.03153181
578,-0.020329112
579,-0.01151954
580,0.006782031
581,0.059254505
582,0.0035146368
583,-0.013732089
584,-0.0694993
585,0.029347546
586,0.010871703
587,-0.053135205
588,-0.012646491
589,0.0012737154
590,0.06812789
591,-0.024659498
592,0.0061735907
593,-0.041128498
594,-0.045913246
595,0.014472504
596,0.0027420444
597,-0.018129487
598,-0.002099804
599,-0.017455384
600,-0.018646836
601,-0.013086602
602,0.005797061
603,-0.033560436
604,-0.0011635293
605,-0.014599401
606,-0.001669018
607,-0.019790709
608,0.008044166
609,0.036736093
610,-0.012624575
611,0.008047239
612,-0.0621857
613,-0.026911387
614,0.013852189
615,0.001676189
616,0.044940688
617,0.013104893
618,0.033501126
619,0.042178184
620,-0.06644472
621,-0.01744022
622,0.004266814
623,0.030433439
624,-0.024480809
625,-0.011690137
626,0.007582258
627,-0.03281974
628,0.010267028
629,0.0108140195
630,-0.05825151
631,-0.036706544
632,0.027891938
633,0.026942784
634,-0.018300481
635,-0.012406124
636,-0.047162108
637,-0.04135794
638,-0.040051013
639,0.020910682
640,-0.01745347
641,0.020354098
642,-0.0040113837
643,-0.021584252
644,-0.018451655
645,-0.031713683
646,0.0647439
647,-0.070610106
648,0.0013891867
649,-0.022812637
650,0.012459051
651,-0.007673211
652,-0.0370093
653,-0.017542904
654,-0.043476705
655,-0.03373257
656,-0.016004987
657,-0.00034873578
658,-0.011472967
659,-0.04879443
660,0.07242232
661,-0.014761917
662,-0.050412137
663,-0.03612839
664,-0.037708845
665,0.008828486
666,-0.0035768729
667,-0.04399971
668,-0.0048845154
669,-0.033580467
670,0.03129201
671,-0.0077974736
672,0.0073919487
673,0.027697535
674,-0.028020656
675,-0.03953421
676,-0.0018180287
677,-0.086728245
678,-0.030688208
679,-0.045673974
680,0.07047859
681,-0.00662448
682,-0.0232715
683,-0.05999725
684,0.029625364
685,-0.019356342
686,0.003382424
687,-0.010757723
688,-0.038160082
689,-0.043894853
690,-0.02814447
691,-0.019805934
692,-0.024037318
693,0.005059968
694,-0.028222572
695,0.032706168
696,-0.009971278
697,-0.06997312
698,-0.024502574
699,0.061715215
700,-0.0024472324
701,-0.04403486
702,0.058995582
703,-0.02094524
704,0.00985573
705,-0.023789126
706,-0.029201029
707,-0.03477383
708,-0.011969662
709,-0.027771395
710,-0.046864793
711,-0.035125166
712,-0.0700917
713,-0.051882133
714,-0.020567449
715,-0.05401697
716,-0.004333868
717,-0.005761493
718,-0.07556786
719,-0.007254606
720,-0.042751856
721,-0.0401919
722,-0.046567854
723,-0.018525658
724,-0.032107446
725,-0.011346801
726,-0.029522693
727,-0.020241253
728,0.011459543
729,-0.0227266
730,-0.008931308
731,-0.038430084
732,-0.0042269193
733,0.011669366
734,-0.014279621
735,-0.035538193
736,-0.02017007
737,0.03250465
738,-0.012995635
739,-0.03777608
740,-0.06099318
741,-0.030929703
742,-0.02163296
743,-0.062115166
744,-0.018992886
745,-0.008557842
746,-0.010693388
747,-0.042631745
748,-0.05202226
749,0.008037918
750,-0.03521141
751,-0.055422105
752,-0.010434567
753,-0.0017744637
754,-0.047552593
755,-0.03643082
756,-0.0012021733
757,-0.03157549
758,-0.012078993
759,-0.02154359
760,-0.026846025
761,-0.028606985
762,-0.020727407
763,-0.02633209
764,-0.04663763
765,-0.041243996
766,-0.048237026
767,-0.026254851
768,-0.023062969
769,-0.04451944
770,-0.029666208
771,-0.02891453
772,-0.01704211
773,-0.019975383
774,0.0055642673
775,-0.058741353
776,-0.016120607
777,-0.024013046
778,-0.041436575
779,-0.0067750625
780,-0.035126016
781,-0.029030431
782,-0.043672945
783,-0.022594227
784,-0.047141086
785,-0.041850083
786,-0.054296777
787,-0.03411656
788,-0.06548593
789,-0.026802154
790,-0.029605431
791,-0.03597142
792,-0.04799941
793,-0.031291123
794,-0.017911285
795,-0.052537832
796,-0.0327642
797,-0.0341421
798,-0.078397855
799,-0.001344366
800,-0.008390428
801,-0.002375271
802,-0.033145323
803,-0.03595933
804,-0.065211594
805,-0.05160758
806,-0.035404045
807,-0.053366903
808,-0.015464041
809,-0.036070596
810,-0.02313969
811,-0.060647167
812,-0.04654846
813,-0.009320757
814,-0.011273534
815,-0.009901798
816,-0.04774134
817,-0.0065948535
818,-0.028106814
819,-0.027803894
820,-0.0001745474
821,-0.04468196
822,-0.033710446
823,-0.035022736
824,-0.008291833
825,-0.0034127124
826,-0.023415592
827,-0.009205348
828,0.0574485
829,-0.04319635
830,-0.063219145
831,-0.01549222
832,0.019421486
833,-0.010797657
834,-0.03011224
835,-0.019901456
836,-0.01939806
837,-0.018747227
838,-0.043105345
839,-0.0073211724
840,0.014910969
841,-0.051284164
842,-0.020544654
843,-0.05376214
844,-0.012244569
845,-0.0056518447
846,-0.07530764
847,-0.018219713
848,-0.051649105
849,-0.029184157
850,-0.04577265
851,-0.017100574
852,-0.03211388
853,-0.039366122
854,-0.029260593
855,-0.039733686
856,-0.02361114
857,-0.027721755
858,-0.035744388
859,-0.03394208
860,0.0023062793
861,-0.016266454
862,-0.00086812297
863,-0.041080818
864,-0.009006743
865,-0.0064181015
866,-0.012304795
867,-0.023653673
868,-0.048609942
869,-0.031608086
870,-0.028615888
871,-0.062701754
872,-0.009710499
873,-0.04407865
874,-0.01906153
875,-0.053030618
876,-0.06711691
877,-0.026462795
878,-0.020969886
879,-0.055755734
880,-0.023605602
881,-0.029529033
882,-0.019492745
883,-0.035314668
884,-0.057008144
885,-0.027803618
886,-0.054746285
887,-0.019289728
888,-0.046352524
889,0.010529515
890,-0.03962291
891,-0.03329785
892,-0.047864098
893,-0.041254688
894,-0.048650533
895,-0.01855534
896,-0.013679941
897,-0.01524558
898,-0.033088632
899,-0.03699278
900,-0.027338523
901,-0.010826809
902,0.005681837
903,-0.047256283
904,-0.019100515
905,-0.023418268
906,-0.04048796
907,-0.063378096
908,-0.036745902
909,-0.03051654
910,-0.043301452
911,-0.0368673
912,-0.05609037
913,-0.0341153
914,-0.053335655
915,-0.030500976
916,-0.061030906
917,-0.017769348
918,-0.026066644
919,-0.03635701
920,-0.04443274
921,-0.042267933
922,-0.044392187
923,-0.08159992
924,-0.0419702
925,-0.02648798
926,-0.06811505
927,-0.03259093
928,-0.015393759
929,0.031157328
930,-0.025821192
931,-0.049716074
932,-0.05407421
933,-0.054511994
934,-0.035487227
935,-0.05341907
936,-0.0262006
937,-0.033325702
938,-0.036879882
939,-0.041633774
940,-0.038953424
941,-0.015725896
942,-0.011049995
943,-0.010540622
944,-0.048490576
945,-9.029565e-06
946,-0.028093422
947,-0.016697336
948,-0.014460807
949,-0.028231487
950,-0.03588308
951,-0.03572716
952,-0.054439366
953,-0.071316294
954,-0.027359331
955,-0.008983013
956,0.0051092524
957,-0.042087957
958,-0.06287381
959,-0.012109885
960,0.025414024
961,-0.031655315
962,-0.047766667
963,-0.033633053
964,-0.030015603
965,-0.015644819
966,-0.051541347
967,-0.020213572
968,-0.06938198
969,-0.049395412
970,-0.02111232
971,-0.053582653
972,-0.011487294
973,-0.008032474
974,-0.061812364
975,-0.033075783
976,-0.039599705
977,-0.040927675
978,-0.0465074
979,-0.05538213
980,-0.033160355
981,-0.02109132
982,-0.030621145
983,-0.04033041
984,-0.021072455
985,-0.03252037
986,-0.03781447
987,-0.05152791
988,-0.0017799209
989,-0.02566337
990,-0.003062414
991,-0.026015434
992,-0.012517618
993,-0.00687766
994,-0.012951027
995,-0.022131765
996,-0.0612304
997,-0.031776723
998,-0.045250695
999,-0.05087276
1000,-0.0051373276
1001,-0.04550234
1002,-0.02962266
1003,-0.052920707
1004,-0.052907933
1005,-0.029789912
1006,-0.026572354
1007,-0.055215593
1008,-0.024433896
1009,-0.036811393
1010,-0.041020386
1011,-0.0246114
1012,-0.046534166
1013,-0.025154717
1014,-0.038790435
1015,-0.0073675937
1016,-0.046980575
1017,-0.014903173
1018,-0.03898927
1019,-0.034969356
1020,-0.046924576
1021,-0.040485535
1022,-0.038451847
1023,-0.023657972
1024,-0.0151775405
1025,-0.031393565
1026,-0.033032835
1027,-0.03504725
1028,-0.0122090485
1029,-0.023809163
1030,0.006082971
1031,-0.05170808
1032,-0.038438857
1033,-0.02307198
1034,-0.041343536
1035,-0.062216744
1036,-0.037841894
1037,-0.029504353
1038,-0.043542977
1039,-0.0314223
1040,-0.03843985
1041,-0.03393703
1042,-0.054269355
1043,-0.050403055
1044,-0.041843574
1045,-0.026579063
1046,-0.033992548
1047,-0.03011692
1048,-0.03978694
1049,-0.04237942
1050,-0.02735821
1051,-0.056190576
1052,-0.04357153
1053,-0.02212074
1054,-0.06371354
1055,-0.04465253
1056,-0.008232939
1057,0.025749603
1058,-0.029002354
1059,-0.04922156
1060,-0.055236656
1061,-0.018805394
1062,-0.018288892
1063,-0.0525118
1064,-0.022911863
1065,-0.022916183
1066,-0.03692475
1067,-0.05255753
1068,-0.046922173
1069,-0.015209812
1070,-0.011273975
1071,-0.010847406
1072,-0.04352944
1073,-0.011824591
1074,-0.027877497
1075,-0.02821678
1076,-0.013443322
1077,-0.02707544
1078,-0.041514006
1079,-0.0344471
1080,-0.044321258
1081,-0.061911255
1082,-0.038609352
1083,-0.008724422
1084,-0.0044987113
1085,-0.04361385
1086,-0.06295241
1087,-0.015998531
1088,0.024799513
1089,-0.013299211
1090,-0.042880014
1091,-0.033735957
1092,-0.01805891
1093,-0.039649818
1094,-0.051827826
1095,-0.033033773
1096,-0.06260602
1097,-0.05205093
1098,-0.014324804
1099,-0.053360537
1100,-0.009234469
1101,0.008602268
1102,-0.040160358
1103,-0.02978079
1104,-0.052742172
1105,-0.039795518
1106,-0.046344835
1107,-0.034433942
1108,-0.03219609
1109,-0.027814861
1110,-0.029834474
1111,-0.03879109
1112,-0.021261455
1113,-0.032294467
1114,-0.037304074
1115,-0.037338547
1116,-0.004352042
1117,-0.030926682
1118,-0.00017656398
1119,-0.040235747
1120,-0.021907697
1121,-0.01065435
1122,-0.014911578
1123,-0.03202257
1124,-0.03746094
1125,-0.030981828
1126,-0.04267547
1127,-0.05508013
1128,-0.0053748284
1129,-0.044945195
1130,-0.032541428
1131,-0.053559452
1132,-0.056206904
1133,-0.030431744
1134,-0.035498463
1135,-0.05564086
1136,-0.023435974
1137,-0.03723313
1138,-0.03310982
1139,-0.035132073
1140,-0.05616365
1141,-0.027540643
1142,-0.042698666
1143,-0.018337501
1144,-0.04632421
1145,-0.032264553
1146,-0.039186597
1147,-0.032479998
1148,-0.041718118
1149,-0.040075567
1150,-0.047667123
1151,-0.037366915
1152,0.009445748
1153,0.012850711
1154,0.007923534
1155,0.006480896
1156,0.0038594638
1157,0.008722182
1158,0.0024752386
1159,-0.026243003
1160,0.0054461616
1161,0.0017806684
1162,0.00010277939
1163,-0.00907786
1164,-0.0021186012
1165,-0.008423787
1166,-0.010656921
1167,0.0037619895
1168,0.008598017
1169,0.0012683704
1170,0.016560826
1171,0.016229175
1172,0.0064433045
1173,0.0048727896
1174,-0.004181366
1175,0.012158811
1176,0.01419634
1177,0.01051618
1178,-0.006476858
1179,-0.0070627085
1180,-0.0043614674
1181,0.018474877
1182,0.008412727
1183,0.003127025
1184,0.025599191
1185,0.003635506
1186,0.0023605044
1187,-0.004503753
1188,-0.01186058
1189,-0.017660098
1190,-0.006236843
1191,-0.019509885
1192,0.0018769285
1193,0.0208021
1194,-0.011750291
1195,0.008497474
1196,-0.013105976
1197,0.01943996
1198,0.010807042
1199,-0.011187796
1200,-0.005041887
1201,-0.0028078475
1202,-0.01026862
1203,-0.013182614
1204,0.001616593
1205,0.025490656
1206,-0.0010532803
1207,-0.0024717362
1208,0.009054189
1209,-0.012388466
1210,0.009622214
1211,0.020850675
1212,0.014684553
1213,-0.00038796596
1214,-0.01589284
1215,-0.0048610754
1216,0.013818016
1217,0.013616638
1218,0.008819682
1219,0.017471436
1220,0.0018023755
1221,-0.0006997066
1222,-0.02332666
1223,0.0070085707
1224,-0.011078246
1225,-0.024496125
1226,-0.0031802524
1227,0.002532598
1228,0.010274595
1229,0.0018940823
1230,-0.010158998
1231,1.876062e-06
1232,-0.007344547
1233,-0.009442836
1234,-0.011686213
1235,-0.014920536
1236,0.011059864
1237,0.018253362
1238,0.026823826
1239,-0.0053001386
1240,-0.0114949895
1241,-0.022439256
1242,0.0030716108
1243,0.00056011806
1244,0.00942762
1245,0.0219024
1246,0.00640727
1247,0.02044193
1248,0.0056799916
1249,-0.0073555913
1250,0.0023538398
1251,0.013113985
1252,-0.01179134
1253,-0.008196003
1254,-0.005446895
1255,-0.018416239
1256,-0.002585235
1257,0.002088711
1258,0.011124952
1259,-0.03659342
1260,0.0021227603
1261,-0.005133165
1262,-0.008104323
1263,-0.0411665
1264,-0.0014960958
1265,0.012384134
1266,-0.018066209
1267,-0.0017777549
1268,-0.012971157
1269,-0.017590063
1270,0.02586663
1271,0.007052166
1272,-0.017839532
1273,0.026496215
1274,0.010020034
1275,0.0025416682
1276,0.0012027916
1277,0.0072564976
1278,-0.0019017449
1279,-0.0015106609
1280,-0.006493622
1281,0.0043160785
1282,0.00069056725
1283,-0.007036733
1284,-0.0060349125
1285,-0.003967911
1286,-0.015010693
1287,0.0027463818
1288,-0.0019629137
1289,0.001597958
1290,-0.016141104
1291,0.010288702
1292,-0.002799556
1293,-0.001787345
1294,-0.0007859408
1295,-0.009133934
1296,0.010438621
1297,0.01556076
1298,-0.0015788999
1299,0.015782513
1300,0.011476918
1301,-0.0021858811
1302,-0.017945645
1303,-0.00050575
1304,0.008225012
1305,4.9273185e-05
1306,-0.0047824606
1307,-0.0031226927
1308,0.012679317
1309,0.014225964
1310,0.0015635805
1311,0.016280876
1312,0.010794061
1313,0.00078681327
1314,0.00850007
1315,0.014541904
1316,-0.0144598745
1317,0.0014338064
1318,-0.00096728024
1319,-0.01624328
1320,0.0102765765
1321,-0.01060345
1322,0.009652387
1323,0.01676272
1324,0.0077413092
1325,0.001977693
1326,-0.00904429
1327,-0.0126131615
1328,0.0018952213
1329,0.0052087745
1330,0.0071690762
1331,0.007842328
1332,-0.001478663
1333,-0.0045005106
1334,0.0073797917
1335,0.016036069
1336,0.002980212
1337,-0.01195071
1338,-0.014414577
1339,-0.0035640693
1340,0.004937915
1341,-0.0015795506
1342,0.01116546
1343,-0.0007554415
1344,-0.009658543
1345,0.005848825
1346,-0.0071688583
1347,-0.0076242667
1348,0.015092209
1349,-0.010098506
1350,-0.004420511
1351,0.014647332
1352,-0.013211598
1353,0.0008900848
1354,0.0019724565
1355,-0.009367281
1356,-0.001597843
1357,0.0027249472
1358,0.009896415
1359,0.011929232
1360,0.007495958
1361,0.002786044
1362,-0.01760206
1363,-0.011061543
1364,-0.0048322156
1365,-0.00021121792
1366,0.00420905
1367,-0.00033057868
1368,0.00094609626
1369,-0.016916346
1370,0.011206501
1371,-0.0008643164
1372,0.013715746
1373,-0.0071498314
1374,0.0016760374
1375,-0.008358883
1376,0.011963937
1377,0.0073975283
1378,-0.0023506747
1379,-0.007497822
1380,0.015322586
1381,-0.005790303
1382,0.0059175137
1383,-0.00558381
1384,0.008265159
1385,-0.007960955
1386,-0.006373698
1387,-0.0045101615
1388,-0.007345987
1389,-0.018326651
1390,0.0071672257
1391,-0.003226902
1392,0.0063109766
1393,-0.0104608415
1394,-0.014143948
1395,0.006981472
1396,-0.00925566
1397,-0.010040008
1398,0.007647098
1399,-0.0025504043
1400,-0.0035379287
1401,-0.0044235378
1402,0.010576897
1403,-0.0077807903
1404,0.005852782
1405,0.0046887873
1406,-0.011125855
1407,0.0145611195
1408,-0.008659448
1409,0.0008088075
1410,0.007224213
1411,0.0076725027
1412,0.01526263
1413,0.00045656748
1414,0.0049252543
1415,-0.00011653793
1416,0.0077712303
1417,-0.0024628243
1418,0.0060804146
1419,-0.010743261
1420,0.012050263
1421,0.0009173626
1422,0.002124331
1423,-0.0028344619
1424,-0.00078750745
1425,-0.0031278494
1426,-0.00456461
1427,-0.007235111
1428,0.008246052
1429,0.017067615
1430,-0.0017244534
1431,0.009519507
1432,0.0006749377
1433,-0.0044846134
1434,-0.00392739
1435,0.012957361
1436,0.0037699593
1437,0.0065209228
1438,0.010489171
1439,0.007857615
1440,0.0060060457
1441,0.013014292
1442,0.012270257
1443,-0.0076799016
1444,-0.015864773
1445,0.01456752
1446,0.00431574
1447,0.00036856858
1448,0.01656601
1449,-0.01138771
1450,-0.011772088
1451,-0.010060193
1452,-0.010883636
1453,-0.012651415
1454,-0.015178074
1455,-0.013074407
1456,-0.011711492
1457,0.013700126
1458,0.0002584382
1459,-0.016824832
1460,0.01541308
1461,0.0030079384
1462,-0.003691417
1463,0.00053506606
1464,0.0047543347
1465,-0.0018398917
1466,0.0020737038
1467,0.0011165008
1468,-0.00034937315
1469,0.00455078
1470,-0.0030974431
1471,-0.0062571154
1472,-0.0063821
1473,0.0034577858
1474,0.0027845749
1475,-0.0071062553
1476,0.0024185148
1477,-0.0036913701
1478,-0.009614044
1479,-0.0074718087
1480,-0.009668214
1481,0.003759588
1482,0.00618428
1483,-0.014293007
1484,0.01003208
1485,-0.004304478
1486,0.0083084395
1487,0.0042006895
1488,0.0024378896
1489,0.0009279795
1490,-0.018992253
1491,-0.0058394615
1492,0.012370477
1493,-0.008217753
1494,0.0020872762
1495,-0.006933758
1496,0.0060092467
1497,0.011089437
1498,0.019611731
1499,-0.0038117298
1500,-0.0064195073
1501,0.0099383565
1502,-0.018513307
1503,0.004457008
1504,-0.007966812
1505,0.015270472
1506,-0.009262943
1507,-0.0033920377
1508,0.014327749
1509,0.016054085
1510,-0.0030164307
1511,-0.004326347
1512,-0.011679741
1513,-0.0015543131
1514,0.008763488
1515,-0.0048991567
1516,0.012772479
1517,-0.009465186
1518,-0.013785737
1519,0.004529903
1520,-0.0007643029
1521,-0.011652631
1522,0.0080078775
1523,0.0034589076
1524,-0.0065814196
1525,-0.004159244
1526,0.0015199303
1527,0.008880106
1528,0.012802539
1529,-0.007582242
1530,-0.009082339
1531,0.018507073
1532,0.009535623
1533,0.00012234738
1534,0.0020495863
1535,0.002731315
1536,-0.014402419
1537,-0.004687461
